"datetime","pm25_2","pm25","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir","aqi_category","aqi_category2"
"3/23/2014 6:00",122,121.4631805,-5,5,1026,"SE",0.89,0,0,3,"3"
"3/23/2014 7:00",135,134.2326508,-4,5,1026,"NW",1.79,0,0,3,"3"
"3/23/2014 8:00",155,154.1151886,-5,9,1027,"NE",1.79,0,0,4,"4"
"3/23/2014 9:00",162,161.881485,-4,13,1027,"cv",0.89,0,0,4,"4"
"3/23/2014 10:00",193,192.8637543,-3,15,1027,"cv",1.78,0,0,4,"4"
"3/23/2014 11:00",183,182.8293915,-5,17,1026,"SE",1.79,0,0,4,"4"
"3/23/2014 12:00",154,153.093277,-8,18,1025,"SE",4.92,0,0,4,"4"
"3/23/2014 13:00",140,139.4272766,-8,19,1023,"SE",8.94,0,0,3,"3"
"3/23/2014 14:00",149,148.7278748,-7,19,1022,"SE",12.96,0,0,3,"3"
"3/23/2014 15:00",121,120.7304077,-6,19,1021,"SE",16.98,0,0,3,"3"
"3/23/2014 16:00",145,144.6262054,-5,19,1020,"SE",21,0,0,3,"3"
"3/23/2014 17:00",155,154.3494415,-4,18,1019,"SE",25.92,0,0,4,"4"
"3/23/2014 18:00",183,182.4998779,-3,17,1019,"SE",29.94,0,0,4,"4"
"3/23/2014 19:00",192,191.0253448,-2,15,1019,"SE",33.07,0,0,4,"4"
"3/23/2014 20:00",158,157.1743622,-2,14,1019,"SE",36.2,0,0,4,"4"
"3/23/2014 21:00",155,154.6061096,-1,14,1020,"SE",40.22,0,0,4,"4"
"3/23/2014 22:00",149,148.3840637,-1,12,1020,"SE",43.35,0,0,3,"3"
"3/23/2014 23:00",222,221.1434479,0,11,1019,"SE",46.48,0,0,4,"4"
"3/24/2014 0:00",233,232.9776459,-1,10,1019,"cv",0.89,0,0,4,"4"
"3/24/2014 1:00",246,245.1406403,-2,6,1018,"NE",0.89,0,0,4,"4"
"3/24/2014 2:00",270,269.1170349,-1,7,1018,"SE",0.89,0,0,4,"4"
"3/24/2014 3:00",251,250.3856201,-1,6,1017,"NW",1.79,0,0,4,"4"
"3/24/2014 4:00",280,279.7393494,0,6,1017,"SE",0.89,0,0,4,"4"
"3/24/2014 5:00",230,229.4917603,-1,4,1016,"NE",0.89,0,0,4,"4"
"3/24/2014 6:00",267,266.0090027,1,6,1016,"SE",0.89,0,0,4,"4"
"3/24/2014 7:00",258,257.8027344,0,5,1016,"NE",0.89,0,0,4,"4"
"3/24/2014 8:00",277,276.2020874,1,8,1016,"SE",0.89,0,0,4,"4"
"3/24/2014 9:00",270,269.7264404,1,11,1016,"cv",0.89,0,0,4,"4"
"3/24/2014 10:00",293,292.6825256,1,13,1016,"cv",1.78,0,0,4,"4"
"3/24/2014 11:00",279,278.4827576,1,15,1015,"cv",2.67,0,0,4,"4"
"3/24/2014 12:00",290,289.8583679,0,16,1014,"cv",4.46,0,0,4,"4"
"3/24/2014 13:00",286,285.4763489,0,19,1013,"cv",6.25,0,0,4,"4"
"3/24/2014 14:00",274,273.754303,0,20,1012,"cv",9.38,0,0,4,"4"
"3/24/2014 15:00",266,265.263092,0,21,1011,"cv",13.4,0,0,4,"4"
"3/24/2014 16:00",248,247.9698029,0,21,1010,"SE",4.02,0,0,4,"4"
"3/24/2014 17:00",208,207.3024292,0,21,1009,"SE",8.04,0,0,4,"4"
"3/24/2014 18:00",173,172.6909485,-1,20,1010,"SE",9.83,0,0,4,"4"
"3/24/2014 19:00",194,193.4033203,0,19,1010,"SE",12.96,0,0,4,"4"
"3/24/2014 20:00",188,187.7724457,0,18,1011,"SE",16.98,0,0,4,"4"
"3/24/2014 21:00",203,202.9131775,2,14,1011,"SE",17.87,0,0,4,"4"
"3/24/2014 22:00",245,244.1762848,2,12,1011,"SE",18.76,0,0,4,"4"
"3/24/2014 23:00",251,250.8458252,3,11,1011,"cv",0.45,0,0,4,"4"
"3/25/2014 0:00",276,275.1433716,2,10,1011,"NE",0.89,0,0,4,"4"
"3/25/2014 1:00",275,274.462677,2,10,1012,"NW",1.79,0,0,4,"4"
"3/25/2014 2:00",287,286.5328979,1,8,1011,"NE",0.89,0,0,4,"4"
"3/25/2014 3:00",307,306.3338013,1,8,1011,"NW",0.89,0,0,4,"4"
"3/25/2014 4:00",300,299.6690674,0,7,1011,"NW",1.78,0,0,4,"4"
"3/25/2014 5:00",304,303.723114,0,7,1011,"NW",3.57,0,0,4,"4"
"3/25/2014 6:00",248,247.4407654,0,6,1011,"NW",6.7,0,0,4,"4"
"3/25/2014 7:00",231,230.802536,0,8,1012,"NW",8.49,0,0,4,"4"
"3/25/2014 8:00",215,214.2098846,0,12,1012,"NW",11.62,0,0,4,"4"
"3/25/2014 9:00",238,237.102005,-1,15,1012,"NW",14.75,0,0,4,"4"
"3/25/2014 10:00",229,228.2387543,-1,17,1012,"cv",0.89,0,0,4,"4"
"3/25/2014 11:00",226,225.2993317,-1,19,1012,"cv",1.78,0,0,4,"4"
"3/25/2014 12:00",246,245.081955,1,20,1011,"SE",1.79,0,0,4,"4"
"3/25/2014 13:00",243,242.5320435,1,21,1010,"cv",1.79,0,0,4,"4"
"3/25/2014 14:00",219,218.1162262,0,22,1009,"cv",3.58,0,0,4,"4"
"3/25/2014 15:00",219,218.9156036,1,23,1008,"SE",3.13,0,0,4,"4"
"3/25/2014 16:00",196,195.1003571,0,23,1007,"SE",7.15,0,0,4,"4"
"3/25/2014 17:00",185,184.2143707,1,22,1007,"SE",11.17,0,0,4,"4"
"3/25/2014 18:00",195,194.5639648,2,21,1007,"SE",14.3,0,0,4,"4"
"3/25/2014 19:00",180,179.3669891,3,18,1008,"SE",15.19,0,0,4,"4"
"3/25/2014 20:00",181,180.3073425,4,16,1009,"SE",16.08,0,0,4,"4"
"3/25/2014 21:00",154,153.9154663,5,14,1009,"SE",16.97,0,0,4,"4"
"3/25/2014 22:00",142,141.833313,4,14,1009,"cv",0.89,0,0,3,"3"
"3/25/2014 23:00",152,151.5370636,4,12,1010,"SE",0.89,0,0,4,"4"
"3/26/2014 0:00",176,175.3308868,4,12,1010,"SE",1.78,0,0,4,"4"
"3/26/2014 1:00",185,184.0396118,4,11,1010,"NE",0.89,0,0,4,"4"
"3/26/2014 2:00",198,197.4781036,3,10,1010,"NE",1.78,0,0,4,"4"
"3/26/2014 3:00",224,223.3287659,4,11,1009,"cv",0.89,0,0,4,"4"
"3/26/2014 4:00",246,245.234024,4,10,1010,"cv",1.78,0,0,4,"4"
"3/26/2014 5:00",256,255.4569855,4,9,1010,"cv",2.67,0,0,4,"4"
"3/26/2014 6:00",257,256.9323425,5,9,1011,"cv",3.56,0,0,4,"4"
"3/26/2014 7:00",304,303.9064636,5,9,1012,"cv",4.45,0,0,4,"4"
"3/26/2014 8:00",324,323.5219421,7,11,1012,"cv",5.34,0,0,4,"4"
"3/26/2014 9:00",337,336.3189392,7,13,1013,"cv",6.23,0,0,4,"4"
"3/26/2014 10:00",334,333.5029907,7,15,1013,"cv",7.12,0,0,4,"4"
"3/26/2014 11:00",366,365.0384216,8,18,1012,"cv",8.01,0,0,4,"4"
"3/26/2014 12:00",343,342.7242126,8,19,1011,"SE",1.79,0,0,4,"4"
"3/26/2014 13:00",342,341.3745422,7,21,1010,"SE",3.58,0,0,4,"4"
"3/26/2014 14:00",312,311.8398743,6,22,1009,"cv",1.79,0,0,4,"4"
"3/26/2014 15:00",308,307.806366,6,23,1008,"SE",1.79,0,0,4,"4"
"3/26/2014 16:00",285,284.0915222,6,24,1007,"SE",5.81,0,0,4,"4"
"3/26/2014 17:00",253,252.3485413,6,23,1007,"SE",9.83,0,0,4,"4"
"3/26/2014 18:00",279,278.7691345,7,22,1008,"SE",13.85,0,0,4,"4"
"3/26/2014 19:00",308,307.6616821,8,20,1009,"SE",15.64,0,0,4,"4"
"3/26/2014 20:00",357,356.6033936,8,18,1009,"SE",16.53,0,0,4,"4"
"3/26/2014 21:00",352,351.1681213,8,15,1010,"cv",0.89,0,0,4,"4"
"3/26/2014 22:00",388,387.1705627,7,14,1011,"cv",1.34,0,0,4,"4"
"3/26/2014 23:00",392,391.8057251,7,13,1011,"NE",0.89,0,0,4,"4"
"3/27/2014 0:00",403,402.8746948,7,12,1011,"NE",1.78,0,0,4,"4"
"3/27/2014 1:00",434,433.8225403,7,12,1011,"NW",0.89,0,0,4,"4"
"3/27/2014 2:00",422,421.6992798,7,11,1011,"SE",0.89,0,0,4,"4"
"3/27/2014 3:00",433,432.7902222,7,11,1011,"cv",0.45,0,0,4,"4"
"3/27/2014 4:00",411,410.8756409,6,10,1011,"SE",0.89,0,0,4,"4"
"3/27/2014 5:00",404,403.5397644,6,10,1012,"NE",0.89,0,0,4,"4"
"3/27/2014 6:00",351,350.5583191,7,12,1012,"NE",1.78,0,0,4,"4"
"3/27/2014 7:00",389,388.676178,8,12,1013,"cv",0.45,0,0,4,"4"
"3/27/2014 8:00",362,361.3121643,8,14,1014,"cv",1.34,0,0,4,"4"
"3/27/2014 9:00",369,368.6954346,9,16,1014,"SE",3.13,0,0,4,"4"
"3/27/2014 10:00",340,339.9814148,8,16,1014,"SE",7.15,0,0,4,"4"
"3/27/2014 11:00",381,380.1762085,8,15,1014,"SE",11.17,0,0,4,"4"
"3/27/2014 12:00",378,377.5184326,5,15,1014,"SE",15.19,0,0,4,"4"
"3/27/2014 13:00",395,394.9954529,1,15,1013,"SE",19.21,0,0,4,"4"
"3/27/2014 14:00",302,301.2373657,0,15,1011,"SE",23.23,0,0,4,"4"
"3/27/2014 15:00",130,129.7969513,0,15,1011,"SE",25.02,0,0,3,"3"
"3/27/2014 16:00",69,68.21618652,0,15,1010,"NE",0.89,0,0,2,"2"
"3/27/2014 17:00",58,57.41652298,0,15,1010,"cv",0.89,0,0,2,"2"
"3/27/2014 18:00",106,105.4920959,1,15,1009,"NW",3.13,0,0,3,"3"
"3/27/2014 19:00",110,109.6107712,3,14,1009,"NW",6.26,0,0,3,"3"
"3/27/2014 20:00",119,118.1709824,3,13,1009,"NW",8.05,0,0,3,"3"
"3/27/2014 21:00",130,129.4395447,3,13,1009,"NW",9.84,0,0,3,"3"
"3/27/2014 22:00",115,114.4955215,3,13,1009,"cv",0.89,0,0,3,"3"
"3/27/2014 23:00",126,125.9374847,2,13,1009,"NW",1.79,0,0,3,"3"
"3/28/2014 0:00",135,134.911972,2,13,1008,"cv",0.89,0,0,3,"3"
"3/28/2014 1:00",157,156.6360016,4,12,1008,"cv",1.78,0,0,4,"4"
"3/28/2014 2:00",156,155.2513733,4,13,1008,"NW",1.79,0,0,4,"4"
"3/28/2014 3:00",173,172.093811,4,12,1007,"cv",0.89,0,0,4,"4"
"3/28/2014 4:00",157,156.6798859,5,12,1007,"NW",0.89,0,0,4,"4"
"3/28/2014 5:00",174,173.4383698,5,13,1008,"NW",1.78,0,0,4,"4"
"3/28/2014 6:00",207,206.8734131,7,11,1008,"NW",3.57,0,1,4,"4"
"3/28/2014 7:00",208,207.9260712,8,12,1008,"NW",7.59,0,2,4,"4"
"3/28/2014 8:00",184,183.2557068,9,13,1008,"NE",3.13,0,3,4,"4"
"3/28/2014 9:00",197,196.8087311,8,15,1009,"NW",4.02,0,4,4,"4"
"3/28/2014 10:00",192,191.3916321,9,16,1008,"NW",8.94,0,0,4,"4"
"3/28/2014 11:00",173,172.7856598,8,17,1008,"NW",12.96,0,0,4,"4"
"3/28/2014 12:00",144,143.6507111,6,19,1008,"NE",4.02,0,0,3,"3"
"3/28/2014 13:00",88,87.73131561,5,22,1007,"NE",8.04,0,0,3,"3"
"3/28/2014 14:00",84,83.81298065,4,23,1006,"cv",1.79,0,0,3,"3"
"3/28/2014 15:00",36,35.41743088,4,22,1006,"SE",4.02,0,0,2,"2"
"3/28/2014 16:00",39,38.58946228,5,22,1006,"SE",8.04,0,0,2,"2"
"3/28/2014 17:00",72,71.4523468,6,21,1006,"SE",12.06,0,0,2,"2"
"3/28/2014 18:00",120,119.1988068,6,19,1006,"SE",15.19,0,0,3,"3"
"3/28/2014 19:00",145,144.5904999,7,17,1007,"SE",18.32,0,0,3,"3"
"3/28/2014 20:00",149,148.5467987,7,16,1008,"SE",21.45,0,0,3,"3"
"3/28/2014 21:00",155,154.6590576,7,15,1010,"SE",23.24,0,0,4,"4"
"3/28/2014 22:00",199,198.3023071,8,14,1011,"NE",0.89,0,0,4,"4"
"3/28/2014 23:00",215,214.4435883,8,13,1011,"SE",0.89,0,0,4,"4"
"3/29/2014 0:00",222,221.9420929,8,12,1011,"SE",1.78,0,0,4,"4"
"3/29/2014 1:00",214,213.2485504,8,12,1011,"cv",0.89,0,0,4,"4"
"3/29/2014 2:00",185,184.1150665,6,9,1011,"NW",4.92,0,0,4,"4"
"3/29/2014 3:00",105,104.0996094,6,9,1011,"cv",0.89,0,0,3,"3"
"3/29/2014 4:00",19,18.39953232,4,8,1012,"NW",1.79,0,0,1,"1"
"3/29/2014 5:00",6,5.981329918,4,9,1012,"NW",6.71,0,0,1,"1"
"3/29/2014 6:00",4,3.573678493,2,11,1013,"NW",7.6,0,0,1,"1"
"3/29/2014 7:00",23,22.87623978,3,12,1014,"NW",11.62,0,0,1,"1"
"3/29/2014 8:00",28,27.05114555,1,15,1015,"NW",14.75,0,0,1,"1"
"3/29/2014 9:00",36,35.69239044,0,18,1015,"NW",19.67,0,0,2,"2"
"3/29/2014 10:00",44,43.7773056,0,18,1015,"NE",4.92,0,0,2,"2"
"3/29/2014 11:00",28,27.98687363,-1,20,1015,"cv",3.13,0,0,1,"1"
"3/29/2014 12:00",25,24.15220833,-1,21,1014,"NW",4.92,0,0,1,"1"
"3/29/2014 13:00",41,40.12793732,-1,21,1013,"cv",1.79,0,0,2,"2"
"3/29/2014 14:00",19,18.97229767,-2,22,1012,"cv",4.92,0,0,1,"1"
"3/29/2014 15:00",36,35.17218399,-3,23,1011,"cv",6.71,0,0,2,"2"
"3/29/2014 16:00",24,23.7727108,-3,23,1011,"NE",1.79,0,0,1,"1"
"3/29/2014 17:00",23,22.21871185,-2,22,1011,"cv",0.89,0,0,1,"1"
"3/29/2014 18:00",30,29.09231567,-1,20,1011,"SE",1.79,0,0,1,"1"
"3/29/2014 19:00",29,28.96057129,0,18,1012,"SE",3.58,0,0,1,"1"
"3/29/2014 20:00",16,15.30678082,-2,19,1013,"SE",7.6,0,0,1,"1"
"3/29/2014 21:00",40,39.58603287,-1,19,1013,"SE",11.62,0,0,2,"2"
"3/29/2014 22:00",52,51.01333618,-1,16,1014,"cv",0.89,0,0,2,"2"
"3/29/2014 23:00",54,53.16280365,-1,15,1014,"SE",1.79,0,0,2,"2"
"3/30/2014 0:00",76,75.17630768,2,13,1014,"cv",0.89,0,0,3,"3"
"3/30/2014 1:00",97,96.45865631,3,11,1015,"cv",1.78,0,0,3,"3"
"3/30/2014 2:00",65,64.19525146,1,9,1015,"NW",1.79,0,0,2,"2"
"3/30/2014 3:00",63,62.76367569,1,10,1014,"cv",0.45,0,0,2,"2"
"3/30/2014 4:00",50,49.31803513,1,10,1014,"NW",1.79,0,0,2,"2"
"3/30/2014 5:00",48,47.51373291,0,8,1015,"NW",4.92,0,0,2,"2"
"3/30/2014 6:00",35,34.23540497,1,8,1015,"NW",6.71,0,0,1,"1"
"3/30/2014 7:00",41,40.51181793,1,10,1016,"NE",3.13,0,0,2,"2"
"3/30/2014 8:00",42,41.02619171,-1,15,1016,"NW",3.13,0,0,2,"2"
"3/30/2014 9:00",37,36.87922287,-4,18,1017,"NW",6.26,0,0,2,"2"
"3/30/2014 10:00",44,43.08629608,-4,20,1017,"NW",9.39,0,0,2,"2"
"3/30/2014 11:00",20,19.13394165,-7,21,1017,"NW",12.52,0,0,1,"1"
"3/30/2014 12:00",21,20.70200729,-9,24,1016,"cv",1.79,0,0,1,"1"
"3/30/2014 13:00",22,21.65465927,-10,25,1015,"cv",3.58,0,0,1,"1"
"3/30/2014 14:00",18,17.70804787,-11,26,1014,"cv",6.71,0,0,1,"1"
"3/30/2014 15:00",23,-12.77389431,-9,26,1013,"cv",8.5,0,0,1,"1"
"3/30/2014 16:00",24,23.01379395,-9,26,1013,"SE",3.13,0,0,1,"1"
"3/30/2014 17:00",12,11.37734985,-10,25,1013,"SE",4.92,0,0,1,"1"
"3/30/2014 18:00",15,14.88476276,-11,24,1014,"SE",8.94,0,0,1,"1"
"3/30/2014 19:00",18,17.86920547,-10,23,1014,"SE",12.07,0,0,1,"1"
"3/30/2014 20:00",20,19.27880096,-9,21,1015,"SE",16.09,0,0,1,"1"
"3/30/2014 21:00",20,19.65523529,-10,22,1016,"SE",20.11,0,0,1,"1"
"3/30/2014 22:00",18,17.95035934,-8,19,1016,"SE",21.9,0,0,1,"1"
"3/30/2014 23:00",74,73.73821259,-5,19,1016,"SE",25.03,0,0,2,"2"
"3/31/2014 0:00",51,50.78302765,-3,18,1016,"SE",28.16,0,0,2,"2"
"3/31/2014 1:00",92,91.57256317,-1,17,1016,"SE",31.29,0,0,3,"3"
"3/31/2014 2:00",106,105.8845215,-1,17,1015,"SE",35.31,0,0,3,"3"
"3/31/2014 3:00",150,149.4124298,-1,16,1015,"SE",37.1,0,0,3,"3"
"3/31/2014 4:00",168,167.0598602,-1,15,1015,"SE",40.23,0,0,4,"4"
"3/31/2014 5:00",159,158.9041443,1,15,1015,"SE",43.36,0,0,4,"4"
"3/31/2014 6:00",127,126.1656189,2,14,1016,"SE",45.15,0,0,3,"3"
"3/31/2014 7:00",130,129.4383545,3,14,1016,"SE",46.94,0,0,3,"3"
"3/31/2014 8:00",157,156.7167969,4,15,1017,"cv",0.89,0,0,4,"4"
"3/31/2014 9:00",190,189.3623199,4,16,1017,"cv",1.78,0,0,4,"4"
"3/31/2014 10:00",223,222.201767,5,17,1017,"cv",2.67,0,0,4,"4"
"3/31/2014 11:00",221,220.9633942,5,18,1017,"SE",1.79,0,0,4,"4"
"3/31/2014 12:00",259,258.6265869,5,18,1016,"SE",4.92,0,0,4,"4"
"3/31/2014 13:00",252,251.603302,5,20,1015,"SE",6.71,0,0,4,"4"
"3/31/2014 14:00",243,242.1996613,3,22,1015,"cv",0.89,0,0,4,"4"
"3/31/2014 15:00",235,234.1213379,2,22,1014,"cv",1.78,0,0,4,"4"
"3/31/2014 16:00",200,199.7074432,1,22,1013,"NW",4.02,0,0,4,"4"
"3/31/2014 17:00",144,143.7983856,0,21,1013,"NW",11.17,0,0,3,"3"
"3/31/2014 18:00",81,80.8008728,0,21,1013,"NW",15.19,0,0,3,"3"
"3/31/2014 19:00",93,92.03349304,7,17,1014,"SE",4.92,0,1,3,"3"
"3/31/2014 20:00",101,100.88414,7,16,1014,"SE",8.94,0,0,3,"3"
"3/31/2014 21:00",140,139.772171,8,14,1015,"SE",10.73,0,0,3,"3"
"3/31/2014 22:00",172,171.0418243,7,14,1015,"SE",13.86,0,0,4,"4"
"3/31/2014 23:00",174,173.055603,8,13,1015,"SE",16.99,0,0,4,"4"
"4/1/2014 0:00",198,197.5776825,7,12,1015,"cv",0.89,0,0,4,"4"
"4/1/2014 1:00",162,161.9245911,7,10,1015,"cv",1.78,0,0,4,"4"
"4/1/2014 2:00",164,163.822113,6,9,1015,"cv",2.23,0,0,4,"4"
"4/1/2014 3:00",185,184.9444275,6,9,1015,"cv",3.12,0,0,4,"4"
"4/1/2014 4:00",178,177.5357819,5,8,1014,"cv",3.57,0,0,4,"4"
"4/1/2014 5:00",169,168.5458527,5,7,1014,"cv",4.02,0,0,4,"4"
"4/1/2014 6:00",158,157.5853729,3,6,1015,"NW",0.89,0,0,4,"4"
"4/1/2014 7:00",206,205.8053741,6,8,1015,"NW",1.78,0,0,4,"4"
"4/1/2014 8:00",241,240.2644806,9,11,1015,"NW",3.57,0,0,4,"4"
"4/1/2014 9:00",249,248.4371796,7,15,1015,"NE",1.79,0,0,4,"4"
"4/1/2014 10:00",205,204.5648041,6,17,1014,"cv",1.79,0,0,4,"4"
"4/1/2014 11:00",210,209.3932495,5,20,1014,"cv",2.68,0,0,4,"4"
"4/1/2014 12:00",161,160.3363495,3,21,1013,"cv",3.57,0,0,4,"4"
"4/1/2014 13:00",128,127.3666763,0,23,1011,"SE",3.13,0,0,3,"3"
"4/1/2014 14:00",83,82.37719727,-4,24,1010,"cv",3.13,0,0,3,"3"
"4/1/2014 15:00",59,58.69881439,-5,24,1009,"SE",4.92,0,0,2,"2"
"4/1/2014 16:00",48,47.76328278,-6,24,1009,"SE",10.73,0,0,2,"2"
"4/1/2014 17:00",34,33.38444138,-6,24,1008,"SE",16.54,0,0,1,"1"
"4/1/2014 18:00",68,67.66773987,-5,22,1008,"SE",20.56,0,0,2,"2"
"4/1/2014 19:00",53,52.02968216,-4,22,1009,"SE",24.58,0,0,2,"2"
"4/1/2014 20:00",88,87.74861908,-2,19,1009,"SE",28.6,0,0,3,"3"
"4/1/2014 21:00",90,89.07801056,0,18,1010,"cv",0.89,0,0,3,"3"
"4/1/2014 22:00",102,101.9799271,3,15,1009,"cv",1.78,0,0,3,"3"
"4/1/2014 23:00",120,119.7074127,3,15,1010,"NE",0.89,0,0,3,"3"
"4/2/2014 0:00",108,107.0828018,3,15,1010,"cv",0.89,0,0,3,"3"
"4/2/2014 1:00",121,120.8222504,4,14,1010,"cv",1.78,0,0,3,"3"
"4/2/2014 2:00",102,101.8929672,4,13,1010,"SE",0.89,0,0,3,"3"
"4/2/2014 3:00",108,107.1162109,4,12,1010,"NE",1.79,0,0,3,"3"
"4/2/2014 4:00",118,117.6169968,3,10,1010,"cv",0.89,0,0,3,"3"
"4/2/2014 5:00",122,121.3748932,4,11,1010,"cv",1.78,0,0,3,"3"
"4/2/2014 6:00",98,97.6872406,3,9,1011,"NE",1.79,0,0,3,"3"
"4/2/2014 7:00",130,129.5526123,5,10,1012,"NE",2.68,0,0,3,"3"
"4/2/2014 8:00",138,137.3287964,5,15,1013,"NE",4.47,0,0,3,"3"
"4/2/2014 9:00",185,184.6255951,4,17,1014,"NE",6.26,0,0,4,"4"
"4/2/2014 10:00",174,173.8561707,-1,20,1014,"NE",11.18,0,0,4,"4"
"4/2/2014 11:00",139,138.7429504,0,22,1015,"NE",16.1,0,0,3,"3"
"4/2/2014 12:00",92,91.81505585,-2,23,1015,"NE",21.02,0,0,3,"3"
"4/2/2014 13:00",93,92.67048645,-2,23,1015,"NE",25.94,0,0,3,"3"
"4/2/2014 14:00",103,102.7939911,0,23,1014,"SE",3.13,0,0,3,"3"
"4/2/2014 15:00",102,101.7164993,-3,23,1014,"SE",8.94,0,0,3,"3"
"4/2/2014 16:00",110,109.1474686,-1,21,1015,"SE",16.09,0,0,3,"3"
"4/2/2014 17:00",127,126.5583038,0,20,1016,"SE",21.9,0,0,3,"3"
"4/2/2014 18:00",153,152.9186401,-1,18,1017,"SE",25.92,0,0,4,"4"
"4/2/2014 19:00",147,146.7379761,-1,16,1018,"SE",29.94,0,0,3,"3"
"4/2/2014 20:00",124,123.6001892,-2,15,1020,"SE",31.73,0,0,3,"3"
"4/2/2014 21:00",112,111.500679,0,14,1021,"SE",33.52,0,0,3,"3"
"4/2/2014 22:00",106,105.4825363,1,14,1022,"SE",36.65,0,0,3,"3"
"4/2/2014 23:00",67,66.95162964,-1,13,1022,"SE",40.67,0,0,2,"2"
"4/3/2014 0:00",91,90.1685257,-1,13,1023,"SE",44.69,0,0,3,"3"
"4/3/2014 1:00",88,87.07459259,-2,12,1023,"SE",47.82,0,0,3,"3"
"4/3/2014 2:00",72,71.16671753,-1,11,1024,"cv",0.89,0,0,2,"2"
"4/3/2014 3:00",97,96.88523865,-1,10,1024,"NE",3.13,0,0,3,"3"
"4/3/2014 4:00",66,65.80125427,-2,10,1025,"cv",0.89,0,0,2,"2"
"4/3/2014 5:00",26,-9.0436306,-16,11,1025,"NE",4.02,0,0,1,"1"
"4/3/2014 6:00",21,20.30473518,-16,7,1026,"NW",1.79,0,0,1,"1"
"4/3/2014 7:00",19,-16.47123528,-16,11,1026,"NW",5.81,0,0,1,"1"
"4/3/2014 8:00",25,-10.27257729,-16,14,1025,"NW",12.96,0,0,1,"1"
"4/3/2014 9:00",25,-10.21498871,-17,16,1025,"NW",21.9,0,0,1,"1"
"4/3/2014 10:00",16,-19.15975189,-19,18,1025,"NW",33.08,0,0,1,"1"
"4/3/2014 11:00",5,4.921957493,-20,19,1024,"NW",42.91,0,0,1,"1"
"4/3/2014 12:00",20,-15.5202198,-24,20,1023,"NW",50.96,0,0,1,"1"
"4/3/2014 13:00",25,-10.55012321,-27,20,1023,"NW",58.11,0,0,1,"1"
"4/3/2014 14:00",5,4.195795536,-28,19,1022,"NE",5.81,0,0,1,"1"
"4/3/2014 15:00",17,-18.44166946,-28,18,1022,"NE",12.96,0,0,1,"1"
"4/3/2014 16:00",13,-22.22488213,-29,17,1021,"NE",20.11,0,0,1,"1"
"4/3/2014 17:00",16,-19.84928322,-29,17,1021,"NE",24.13,0,0,1,"1"
"4/3/2014 18:00",11,-24.55349159,-30,16,1021,"NE",28.15,0,0,1,"1"
"4/3/2014 19:00",5,4.261126995,-28,14,1021,"SE",1.79,0,0,1,"1"
"4/3/2014 20:00",53,52.04413605,-21,12,1022,"SE",3.58,0,0,2,"2"
"4/3/2014 21:00",7,6.249744415,-18,11,1022,"SE",5.37,0,0,1,"1"
"4/3/2014 22:00",25,24.75819588,-20,11,1022,"cv",0.89,0,0,1,"1"
"4/3/2014 23:00",71,70.28278351,-9,10,1022,"SE",7.15,0,0,2,"2"
"4/4/2014 0:00",90,89.24793243,-8,8,1022,"SE",10.28,0,0,3,"3"
"4/4/2014 1:00",58,57.61857224,-9,8,1021,"SE",14.3,0,0,2,"2"
"4/4/2014 2:00",30,29.93686676,-9,7,1020,"SE",17.43,0,0,1,"1"
"4/4/2014 3:00",58,57.72587204,-8,7,1019,"SE",19.22,0,0,2,"2"
"4/4/2014 4:00",23,22.56411552,-6,6,1018,"SE",21.01,0,0,1,"1"
"4/4/2014 5:00",27,26.29416275,-4,5,1016,"SE",22.8,0,0,1,"1"
"4/4/2014 6:00",21,-14.92622757,-5,4,1015,"NE",1.79,0,0,1,"1"
"4/4/2014 7:00",26,25.93010902,-5,6,1015,"NE",3.58,0,0,1,"1"
"4/4/2014 8:00",27,26.74157906,-6,9,1014,"cv",0.89,0,0,1,"1"
"4/4/2014 9:00",52,51.69737244,-7,11,1014,"cv",2.68,0,0,2,"2"
"4/4/2014 10:00",35,34.79936218,-7,13,1013,"NW",1.79,0,0,1,"1"
"4/4/2014 11:00",31,30.88775444,-8,16,1012,"SE",1.79,0,0,1,"1"
"4/4/2014 12:00",82,81.00667572,-6,20,1011,"SE",3.58,0,0,3,"3"
"4/4/2014 13:00",36,35.33145905,-10,23,1009,"NE",3.13,0,0,2,"2"
"4/4/2014 14:00",32,-3.271364212,-12,25,1009,"NE",7.15,0,0,1,"1"
"4/4/2014 15:00",14,13.84022141,-12,25,1008,"NE",11.17,0,0,1,"1"
"4/4/2014 16:00",2,1.188085079,-17,25,1009,"NW",7.15,0,0,1,"1"
"4/4/2014 17:00",15,14.36894131,-15,22,1010,"NE",7.15,0,0,1,"1"
"4/4/2014 18:00",28,-7.477031708,-21,20,1012,"NE",14.3,0,0,1,"1"
"4/4/2014 19:00",33,-2.585422039,-18,18,1014,"NE",21.45,0,0,1,"1"
"4/4/2014 20:00",12,11.92636299,-19,17,1017,"NE",26.37,0,0,1,"1"
"4/4/2014 21:00",22,21.3567009,-18,14,1018,"NE",28.16,0,0,1,"1"
"4/4/2014 22:00",75,74.63299561,-7,12,1020,"SE",4.02,0,0,2,"2"
"4/4/2014 23:00",80,79.91291809,-6,12,1021,"SE",8.04,0,0,3,"3"
"4/5/2014 0:00",41,40.08478165,-7,11,1022,"cv",1.79,0,0,2,"2"
